Datetime,Y,O,return_y,return_0,diff
2014/03/06-09:15,7120,7276,0,0.001100715,-0.001100715
2014/03/06-09:20,7130,7292,0.001404494,0.00219901,-0.000794516
2014/03/06-09:25,7140,7294,0.001402525,0.000274273,0.001128251
2014/03/06-09:30,7138,7292,-0.000280112,-0.000274198,-5.91E-06
2014/03/06-09:35,7144,7310,0.000840572,0.002468459,-0.001627887
2014/03/06-09:40,7142,7306,-0.000279955,-0.000547196,0.00026724
2014/03/06-09:45,7136,7306,-0.000840101,0,-0.000840101
2014/03/06-09:50,7136,7306,0,0,0
2014/03/06-09:55,7140,7306,0.000560538,0,0.000560538
2014/03/06-10:00,7140,7304,0,-0.000273748,0.000273748
2014/03/06-10:05,7134,7302,-0.000840336,-0.000273823,-0.000566514
2014/03/06-10:10,7136,7306,0.000280348,0.000547795,-0.000267447
2014/03/06-10:15,7136,7308,0,0.000273748,-0.000273748
2014/03/06-10:35,7142,7326,0.000840807,0.002463054,-0.001622247
2014/03/06-10:40,7140,7320,-0.000280034,-0.000819001,0.000538967
2014/03/06-10:45,7132,7304,-0.001120448,-0.002185792,0.001065344
2014/03/06-10:50,7134,7308,0.000280426,0.000547645,-0.000267219
2014/03/06-10:55,7130,7306,-0.000560695,-0.000273673,-0.000287023
2014/03/06-11:00,7132,7304,0.000280505,-0.000273748,0.000554253
2014/03/06-11:05,7128,7298,-0.000560852,-0.000821468,0.000260615
2014/03/06-11:10,7118,7298,-0.001402918,0,-0.001402918
2014/03/06-11:15,7112,7292,-0.000842933,-0.000822143,-2.08E-05
2014/03/06-11:20,7110,7294,-0.000281215,0.000274273,-0.000555488
2014/03/06-11:25,7112,7286,0.000281294,-0.001096792,0.001378086
2014/03/06-11:30,7116,7292,0.00056243,0.000823497,-0.000261067
2014/03/06-13:35,7122,7296,0.00084317,0.000548546,0.000294624
2014/03/06-13:40,7122,7298,0,0.000274123,-0.000274123
2014/03/06-13:45,7130,7308,0.00112328,0.001370238,-0.000246958
2014/03/06-13:50,7126,7306,-0.00056101,-0.000273673,-0.000287337
2014/03/06-13:55,7130,7310,0.000561325,0.000547495,1.38E-05
2014/03/06-14:00,7126,7306,-0.00056101,-0.000547196,-1.38E-05
2014/03/06-14:05,7130,7304,0.000561325,-0.000273748,0.000835072
2014/03/06-14:10,7146,7310,0.002244039,0.000821468,0.001422572
2014/03/06-14:15,7142,7306,-0.000559754,-0.000547196,-1.26E-05
2014/03/06-14:20,7148,7310,0.000840101,0.000547495,0.000292606
2014/03/06-14:25,7146,7310,-0.000279799,0,-0.000279799
2014/03/06-14:30,7146,7306,0,-0.000547196,0.000547196
2014/03/06-14:35,7150,7308,0.000559754,0.000273748,0.000286006
2014/03/06-14:40,7146,7306,-0.000559441,-0.000273673,-0.000285768
2014/03/06-14:45,7150,7308,0.000559754,0.000273748,0.000286006
2014/03/06-14:50,7154,7312,0.000559441,0.000547345,1.21E-05
2014/03/06-14:55,7160,7314,0.000838692,0.000273523,0.000565169
2014/03/06-15:00,7164,7322,0.000558659,0.001093793,-0.000535134
2014/03/07-09:05,7240,7422,0.010608599,0.013657471,-0.003048872
2014/03/07-09:10,7230,7416,-0.001381215,-0.000808407,-0.000572808
2014/03/07-09:15,7236,7408,0.000829876,-0.001078749,0.001908624
2014/03/07-09:20,7230,7394,-0.000829187,-0.001889849,0.001060661
2014/03/07-09:25,7226,7394,-0.00055325,0,-0.00055325
2014/03/07-09:30,7232,7396,0.000830335,0.00027049,0.000559845
2014/03/07-09:35,7234,7392,0.000276549,-0.000540833,0.000817382
2014/03/07-09:40,7238,7398,0.000552944,0.000811688,-0.000258744
2014/03/07-09:45,7236,7392,-0.000276319,-0.00081103,0.000534711
2014/03/07-09:50,7234,7394,-0.000276396,0.000270563,-0.000546959
2014/03/07-09:55,7234,7398,0,0.000540979,-0.000540979
2014/03/07-10:00,7238,7404,0.000552944,0.00081103,-0.000258086
2014/03/07-10:05,7242,7402,0.000552639,-0.000270124,0.000822763
2014/03/07-10:10,7238,7398,-0.000552334,-0.000540394,-1.19E-05
2014/03/07-10:15,7240,7404,0.000276319,0.00081103,-0.000534711
2014/03/07-10:35,7248,7404,0.001104972,0,0.001104972
2014/03/07-10:40,7244,7404,-0.000551876,0,-0.000551876
2014/03/07-10:45,7244,7408,0,0.000540249,-0.000540249
2014/03/07-10:50,7250,7404,0.000828272,-0.000539957,0.001368228
2014/03/07-10:55,7260,7416,0.00137931,0.001620746,-0.000241435
2014/03/07-11:00,7256,7414,-0.000550964,-0.000269687,-0.000281277
2014/03/07-11:05,7252,7414,-0.000551268,0,-0.000551268
2014/03/07-11:10,7254,7416,0.000275786,0.00026976,6.03E-06
2014/03/07-11:15,7254,7418,0,0.000269687,-0.000269687
2014/03/07-11:20,7250,7412,-0.00055142,-0.000808843,0.000257423
2014/03/07-11:25,7252,7412,0.000275862,0,0.000275862
2014/03/07-11:30,7248,7412,-0.000551572,0,-0.000551572
2014/03/07-13:35,7256,7422,0.001103753,0.001349164,-0.000245411
2014/03/07-13:40,7244,7412,-0.001653804,-0.001347346,-0.000306458
2014/03/07-13:45,7242,7414,-0.000276091,0.000269833,-0.000545923
2014/03/07-13:50,7236,7402,-0.0008285,-0.001618559,0.000790059
2014/03/07-13:55,7242,7406,0.000829187,0.000540394,0.000288793
2014/03/07-14:00,7248,7410,0.0008285,0.000540103,0.000288398
2014/03/07-14:05,7246,7410,-0.000275938,0,-0.000275938
2014/03/07-14:10,7248,7420,0.000276014,0.001349528,-0.001073513
2014/03/07-14:15,7254,7422,0.000827815,0.000269542,0.000558273
2014/03/07-14:20,7246,7414,-0.00110284,-0.001077877,-2.50E-05
2014/03/07-14:25,7246,7412,0,-0.00026976,0.00026976
2014/03/07-14:30,7244,7412,-0.000276014,0,-0.000276014
2014/03/07-14:35,7242,7408,-0.000276091,-0.000539665,0.000263575
2014/03/07-14:40,7242,7406,0,-0.000269978,0.000269978
2014/03/07-14:45,7246,7410,0.000552334,0.000540103,1.22E-05
2014/03/07-14:50,7244,7416,-0.000276014,0.000809717,-0.001085731
2014/03/07-14:55,7248,7420,0.000552181,0.000539374,1.28E-05
2014/03/07-15:00,7256,7422,0.001103753,0.000269542,0.000834211
2014/03/10-09:05,7168,7320,-0.012127894,-0.013742926,0.001615032
2014/03/10-09:10,7154,7308,-0.001953125,-0.001639344,-0.000313781
2014/03/10-09:15,7158,7312,0.000559128,0.000547345,1.18E-05
2014/03/10-09:20,7152,7320,-0.000838223,0.001094092,-0.001932315
2014/03/10-09:25,7160,7320,0.001118568,0,0.001118568
2014/03/10-09:30,7152,7310,-0.001117318,-0.00136612,0.000248802
2014/03/10-09:35,7166,7324,0.001957494,0.001915185,4.23E-05
2014/03/10-09:40,7166,7320,0,-0.00054615,0.00054615
2014/03/10-09:45,7162,7332,-0.000558191,0.001639344,-0.002197536
2014/03/10-09:50,7162,7328,0,-0.000545554,0.000545554
2014/03/10-09:55,7170,7334,0.001117006,0.000818777,0.000298229
2014/03/10-10:00,7156,7326,-0.00195258,-0.00109081,-0.00086177
2014/03/10-10:05,7160,7320,0.000558971,-0.000819001,0.001377972
2014/03/10-10:10,7158,7326,-0.00027933,0.000819672,-0.001099002
2014/03/10-10:15,7162,7324,0.000558815,-0.000273,0.000831816
2014/03/10-10:35,7160,7326,-0.000279252,0.000273075,-0.000552326
2014/03/10-10:40,7158,7324,-0.00027933,-0.000273,-6.33E-06
2014/03/10-10:45,7156,7324,-0.000279408,0,-0.000279408
2014/03/10-10:50,7142,7302,-0.0019564,-0.003003823,0.001047423
2014/03/10-10:55,7144,7304,0.000280034,0.000273898,6.14E-06
2014/03/10-11:00,7146,7304,0.000279955,0,0.000279955
2014/03/10-11:05,7142,7288,-0.000559754,-0.002190581,0.001630827
2014/03/10-11:10,7128,7284,-0.001960235,-0.000548847,-0.001411388
2014/03/10-11:15,7130,7286,0.000280584,0.000274574,6.01E-06
2014/03/10-11:20,7130,7290,0,0.000548998,-0.000548998
2014/03/10-11:25,7132,7290,0.000280505,0,0.000280505
2014/03/10-11:30,7124,7292,-0.001121705,0.000274348,-0.001396053
2014/03/10-13:35,7140,7308,0.002245929,0.002194185,5.17E-05
2014/03/10-13:40,7142,7312,0.000280112,0.000547345,-0.000267233
2014/03/10-13:45,7138,7304,-0.000560067,-0.001094092,0.000534025
2014/03/10-13:50,7136,7304,-0.000280191,0,-0.000280191
2014/03/10-13:55,7132,7310,-0.000560538,0.000821468,-0.001382006
2014/03/10-14:00,7136,7306,0.000560852,-0.000547196,0.001108048
2014/03/10-14:05,7136,7300,0,-0.000821243,0.000821243
2014/03/10-14:10,7144,7304,0.001121076,0.000547945,0.000573131
2014/03/10-14:15,7140,7296,-0.00055991,-0.00109529,0.00053538
2014/03/10-14:20,7134,7288,-0.000840336,-0.001096491,0.000256155
2014/03/10-14:25,7134,7290,0,0.000274424,-0.000274424
2014/03/10-14:30,7154,7306,0.002803476,0.002194787,0.000608689
2014/03/10-14:35,7166,7318,0.001677383,0.001642486,3.49E-05
2014/03/10-14:40,7164,7318,-0.000279096,0,-0.000279096
2014/03/10-14:45,7168,7322,0.000558347,0.000546597,1.17E-05
2014/03/10-14:50,7176,7330,0.001116071,0.001092598,2.35E-05
2014/03/10-14:55,7176,7330,0,0,0
2014/03/10-15:00,7202,7362,0.003623188,0.004365621,-0.000742432
2014/03/11-09:05,7120,7304,-0.011385726,-0.007878294,-0.003507432
2014/03/11-09:10,7116,7292,-0.000561798,-0.001642935,0.001081138
2014/03/11-09:15,7122,7300,0.00084317,0.001097093,-0.000253922
2014/03/11-09:20,7140,7322,0.00252738,0.003013699,-0.000486319
2014/03/11-09:25,7164,7340,0.003361345,0.002458345,0.000903
2014/03/11-09:30,7172,7350,0.001116695,0.001362398,-0.000245703
2014/03/11-09:35,7156,7342,-0.002230898,-0.001088435,-0.001142463
2014/03/11-09:40,7156,7340,0,-0.000272405,0.000272405
2014/03/11-09:45,7162,7350,0.000838457,0.001362398,-0.000523941
2014/03/11-09:50,7168,7346,0.000837755,-0.000544218,0.001381973
2014/03/11-09:55,7166,7346,-0.000279018,0,-0.000279018
2014/03/11-10:00,7166,7342,0,-0.000544514,0.000544514
2014/03/11-10:05,7164,7348,-0.000279096,0.000817216,-0.001096312
2014/03/11-10:10,7164,7342,0,-0.000816549,0.000816549
2014/03/11-10:15,7166,7342,0.000279174,0,0.000279174
2014/03/11-10:35,7158,7332,-0.001116383,-0.001362027,0.000245644
2014/03/11-10:40,7160,7336,0.000279408,0.000545554,-0.000266146
2014/03/11-10:45,7164,7340,0.000558659,0.000545256,1.34E-05
2014/03/11-10:50,7142,7330,-0.00307091,-0.001362398,-0.001708512
2014/03/11-10:55,7152,7330,0.001400168,0,0.001400168
2014/03/11-11:00,7156,7346,0.000559284,0.00218281,-0.001623526
2014/03/11-11:05,7154,7348,-0.000279486,0.000272257,-0.000551743
2014/03/11-11:10,7166,7350,0.001677383,0.000272183,0.0014052
2014/03/11-11:15,7166,7356,0,0.000816327,-0.000816327
2014/03/11-11:20,7166,7350,0,-0.000815661,0.000815661
2014/03/11-11:25,7164,7348,-0.000279096,-0.000272109,-6.99E-06
2014/03/11-11:30,7162,7338,-0.000279174,-0.001360915,0.001081741
2014/03/11-13:35,7160,7350,-0.000279252,0.001635323,-0.001914575
2014/03/11-13:40,7180,7360,0.002793296,0.001360544,0.001432752
2014/03/11-13:45,7190,7382,0.001392758,0.00298913,-0.001596373
2014/03/11-13:50,7190,7380,0,-0.000270929,0.000270929
2014/03/11-13:55,7212,7400,0.003059805,0.002710027,0.000349778
2014/03/11-14:00,7224,7402,0.001663894,0.00027027,0.001393623
2014/03/11-14:05,7236,7418,0.00166113,0.002161578,-0.000500448
2014/03/11-14:10,7246,7422,0.001381979,0.000539229,0.00084275
2014/03/11-14:15,7278,7450,0.00441623,0.003772568,0.000643662
2014/03/11-14:20,7248,7412,-0.004122012,-0.005100671,0.00097866
2014/03/11-14:25,7256,7430,0.001103753,0.002428494,-0.001324742
2014/03/11-14:30,7256,7430,0,0,0
2014/03/11-14:35,7256,7432,0,0.000269179,-0.000269179
2014/03/11-14:40,7254,7440,-0.000275634,0.001076426,-0.00135206
2014/03/11-14:45,7246,7420,-0.00110284,-0.002688172,0.001585332
2014/03/11-14:50,7262,7430,0.002208115,0.001347709,0.000860406
2014/03/11-14:55,7276,7440,0.001927844,0.001345895,0.000581949
2014/03/11-15:00,7260,7434,-0.00219901,-0.000806452,-0.001392559
2014/03/12-09:05,7224,7390,-0.004958678,-0.005918752,0.000960074
2014/03/12-09:10,7196,7362,-0.003875969,-0.003788904,-8.71E-05
2014/03/12-09:15,7192,7350,-0.000555864,-0.001629992,0.001074127
2014/03/12-09:20,7214,7370,0.003058954,0.002721088,0.000337866
2014/03/12-09:25,7196,7360,-0.002495148,-0.001356852,-0.001138296
2014/03/12-09:30,7210,7374,0.001945525,0.001902174,4.34E-05
2014/03/12-09:35,7212,7368,0.000277393,-0.00081367,0.001091062
2014/03/12-09:40,7212,7370,0,0.000271444,-0.000271444
2014/03/12-09:45,7214,7376,0.000277316,0.000814111,-0.000536796
2014/03/12-09:50,7214,7380,0,0.000542299,-0.000542299
2014/03/12-09:55,7212,7380,-0.000277239,0,-0.000277239
2014/03/12-10:00,7208,7378,-0.000554631,-0.000271003,-0.000283628
2014/03/12-10:05,7210,7378,0.000277469,0,0.000277469
2014/03/12-10:10,7212,7380,0.000277393,0.000271076,6.32E-06
2014/03/12-10:15,7228,7390,0.002218525,0.001355014,0.000863511
2014/03/12-10:35,7216,7384,-0.00166021,-0.000811908,-0.000848302
2014/03/12-10:40,7212,7382,-0.000554324,-0.000270856,-0.000283468
2014/03/12-10:45,7216,7384,0.000554631,0.000270929,0.000283702
2014/03/12-10:50,7210,7388,-0.000831486,0.000541712,-0.001373197
2014/03/12-10:55,7206,7382,-0.000554785,-0.000812128,0.000257343
2014/03/12-11:00,7192,7374,-0.001942825,-0.001083717,-0.000859108
2014/03/12-11:05,7194,7360,0.000278087,-0.001898563,0.002176649
2014/03/12-11:10,7200,7380,0.000834028,0.002717391,-0.001883363
2014/03/12-11:15,7196,7376,-0.000555556,-0.000542005,-1.36E-05
2014/03/12-11:20,7204,7376,0.001111729,0,0.001111729
2014/03/12-11:25,7200,7378,-0.000555247,0.00027115,-0.000826397
2014/03/12-11:30,7190,7376,-0.001388889,-0.000271076,-0.001117813
2014/03/12-13:35,7198,7376,0.001112656,0,0.001112656
2014/03/12-13:40,7208,7380,0.001389275,0.000542299,0.000846975
2014/03/12-13:45,7218,7384,0.001387347,0.000542005,0.000845342
2014/03/12-13:50,7218,7402,0,0.002437703,-0.002437703
2014/03/12-13:55,7220,7396,0.000277085,-0.000810592,0.001087677
2014/03/12-14:00,7218,7402,-0.000277008,0.000811249,-0.001088258
2014/03/12-14:05,7218,7400,0,-0.000270197,0.000270197
2014/03/12-14:10,7214,7392,-0.00055417,-0.001081081,0.000526911
2014/03/12-14:15,7212,7390,-0.000277239,-0.000270563,-6.68E-06
2014/03/12-14:20,7222,7394,0.001386578,0.000541272,0.000845306
2014/03/12-14:25,7216,7396,-0.000830795,0.00027049,-0.001101284
2014/03/12-14:30,7222,7400,0.000831486,0.000540833,0.000290653
2014/03/12-14:35,7210,7388,-0.00166159,-0.001621622,-4.00E-05
2014/03/12-14:40,7210,7390,0,0.000270709,-0.000270709
2014/03/12-14:45,7210,7390,0,0,0
2014/03/12-14:50,7200,7384,-0.001386963,-0.000811908,-0.000575055
2014/03/12-14:55,7192,7378,-0.001111111,-0.000812568,-0.000298543
2014/03/12-15:00,7200,7386,0.001112347,0.001084305,2.80E-05
2014/03/17-09:05,7054,7266,-0.020277778,-0.016246954,-0.004030824
2014/03/17-09:10,7076,7280,0.003118798,0.001926782,0.001192016
2014/03/17-09:15,7082,7280,0.000847937,0,0.000847937
2014/03/17-09:20,7082,7280,0,0,0
2014/03/17-09:25,7082,7288,0,0.001098901,-0.001098901
2014/03/17-09:30,7082,7288,0,0,0
2014/03/17-09:35,7082,7286,0,-0.000274424,0.000274424
2014/03/17-09:40,7082,7282,0,-0.000548998,0.000548998
2014/03/17-09:45,7082,7278,0,-0.0005493,0.0005493
2014/03/17-09:50,7082,7278,0,0,0
2014/03/17-09:55,7082,7270,0,-0.001099203,0.001099203
2014/03/17-10:00,7082,7262,0,-0.001100413,0.001100413
2014/03/17-10:05,7082,7266,0,0.000550812,-0.000550812
2014/03/17-10:10,7082,7268,0,0.000275255,-0.000275255
2014/03/17-10:15,7082,7262,0,-0.000825537,0.000825537
2014/03/17-10:35,7082,7248,0,-0.001927844,0.001927844
2014/03/17-10:40,7082,7256,0,0.001103753,-0.001103753
2014/03/17-10:45,7082,7250,0,-0.000826902,0.000826902
2014/03/17-10:50,7082,7254,0,0.000551724,-0.000551724
2014/03/17-10:55,7082,7258,0,0.00055142,-0.00055142
2014/03/17-11:00,7082,7244,0,-0.001928906,0.001928906
2014/03/17-11:05,7082,7242,0,-0.000276091,0.000276091
2014/03/17-11:10,7082,7246,0,0.000552334,-0.000552334
2014/03/17-11:15,7082,7256,0,0.001380072,-0.001380072
2014/03/17-11:20,7082,7256,0,0,0
2014/03/17-11:25,7082,7254,0,-0.000275634,0.000275634
2014/03/17-11:30,7082,7250,0,-0.00055142,0.00055142
2014/03/17-13:35,7082,7226,0,-0.003310345,0.003310345
2014/03/17-13:40,7082,7218,0,-0.001107113,0.001107113
2014/03/17-13:45,7082,7206,0,-0.00166251,0.00166251
2014/03/17-13:50,7082,7200,0,-0.000832639,0.000832639
2014/03/17-13:55,7082,7188,0,-0.001666667,0.001666667
2014/03/17-14:00,7082,7184,0,-0.000556483,0.000556483
2014/03/17-14:05,7082,7184,0,0,0
2014/03/17-14:10,7082,7182,0,-0.000278396,0.000278396
2014/03/17-14:15,7082,7190,0,0.001113896,-0.001113896
2014/03/17-14:20,7082,7190,0,0,0
2014/03/17-14:25,7082,7188,0,-0.000278164,0.000278164
2014/03/17-14:30,7082,7184,0,-0.000556483,0.000556483
2014/03/17-14:35,7082,7182,0,-0.000278396,0.000278396
2014/03/17-14:40,7082,7192,0,0.00139237,-0.00139237
2014/03/17-14:45,7082,7196,0,0.000556174,-0.000556174
2014/03/17-14:50,7082,7200,0,0.000555864,-0.000555864
2014/03/17-14:55,7082,7190,0,-0.001388889,0.001388889
2014/03/17-15:00,7082,7186,0,-0.000556328,0.000556328
2014/03/24-09:05,6890,7018,-0.027110986,-0.023378792,-0.003732194
2014/03/24-09:10,6880,7004,-0.001451379,-0.00199487,0.000543492
2014/03/24-09:20,6902,7000,0.003197674,-0.000571102,0.003768777
2014/03/24-09:25,6902,7000,0,0,0
2014/03/24-09:30,6902,6994,0,-0.000857143,0.000857143
2014/03/24-09:35,6902,7000,0,0.000857878,-0.000857878
2014/03/24-09:40,6902,7000,0,0,0
2014/03/24-09:45,6902,6998,0,-0.000285714,0.000285714
2014/03/24-09:50,6902,6996,0,-0.000285796,0.000285796
2014/03/24-09:55,6902,6992,0,-0.000571755,0.000571755
2014/03/24-10:00,6902,6988,0,-0.000572082,0.000572082
2014/03/24-10:05,6902,7000,0,0.00171723,-0.00171723
2014/03/24-10:10,6902,7002,0,0.000285714,-0.000285714
2014/03/24-10:15,6902,7006,0,0.000571265,-0.000571265
2014/03/24-10:35,6902,7008,0,0.00028547,-0.00028547
2014/03/24-10:40,6902,7002,0,-0.000856164,0.000856164
2014/03/24-10:45,6902,7022,0,0.002856327,-0.002856327
2014/03/24-10:50,6902,7016,0,-0.000854457,0.000854457
2014/03/24-10:55,6902,6996,0,-0.002850627,0.002850627
2014/03/24-11:00,6902,7006,0,0.001429388,-0.001429388
2014/03/24-11:05,6902,7012,0,0.000856409,-0.000856409
2014/03/24-11:10,6902,7006,0,-0.000855676,0.000855676
2014/03/24-11:15,6902,7006,0,0,0
2014/03/24-11:20,6902,7004,0,-0.00028547,0.00028547
2014/03/24-11:25,6902,7004,0,0,0
2014/03/24-11:30,6902,7016,0,0.001713307,-0.001713307
2014/03/24-13:35,6902,7016,0,0,0
2014/03/24-13:40,6902,7018,0,0.000285063,-0.000285063
2014/03/24-13:45,6902,7024,0,0.000854944,-0.000854944
2014/03/24-13:50,6902,7020,0,-0.000569476,0.000569476
2014/03/24-13:55,6902,7018,0,-0.0002849,0.0002849
2014/03/24-14:00,6902,7014,0,-0.000569963,0.000569963
2014/03/24-14:05,6902,7018,0,0.000570288,-0.000570288
2014/03/24-14:10,6902,7016,0,-0.000284981,0.000284981
2014/03/24-14:15,6902,7012,0,-0.000570125,0.000570125
2014/03/24-14:20,6902,7010,0,-0.000285225,0.000285225
2014/03/24-14:25,6902,7010,0,0,0
2014/03/24-14:30,6902,7010,0,0,0
2014/03/24-14:35,6902,7010,0,0,0
2014/03/24-14:40,6902,7010,0,0,0
2014/03/24-14:45,6902,7014,0,0.000570613,-0.000570613
2014/03/24-14:50,6902,7012,0,-0.000285144,0.000285144
2014/03/24-14:55,6902,7008,0,-0.000570451,0.000570451
2014/03/24-15:00,6902,6996,0,-0.001712329,0.001712329
2014/03/31-09:05,6976,7098,0.01072153,0.01457976,-0.00385823
2014/03/31-09:10,6990,7100,0.002006881,0.00028177,0.001725111
2014/03/31-09:15,6992,7104,0.000286123,0.00056338,-0.000277257
2014/03/31-09:20,6992,7104,0,0,0
2014/03/31-09:25,6992,7110,0,0.000844595,-0.000844595
2014/03/31-09:30,6992,7112,0,0.000281294,-0.000281294
2014/03/31-09:35,6992,7108,0,-0.00056243,0.00056243
2014/03/31-09:40,6992,7104,0,-0.000562746,0.000562746
2014/03/31-09:45,6992,7108,0,0.000563063,-0.000563063
2014/03/31-09:50,6992,7104,0,-0.000562746,0.000562746
2014/03/31-09:55,6992,7102,0,-0.000281532,0.000281532
2014/03/31-10:00,6992,7106,0,0.000563222,-0.000563222
2014/03/31-10:05,6992,7106,0,0,0
2014/03/31-10:10,6992,7104,0,-0.000281452,0.000281452
2014/03/31-10:15,6992,7110,0,0.000844595,-0.000844595
2014/03/31-10:35,6992,7120,0,0.00140647,-0.00140647
2014/03/31-10:40,6992,7122,0,0.000280899,-0.000280899
2014/03/31-10:45,6992,7116,0,-0.00084246,0.00084246
2014/03/31-10:50,6992,7110,0,-0.00084317,0.00084317
2014/03/31-10:55,6992,7102,0,-0.001125176,0.001125176
2014/03/31-11:00,6992,7098,0,-0.000563222,0.000563222
2014/03/31-11:05,6992,7100,0,0.00028177,-0.00028177
2014/03/31-11:10,6992,7094,0,-0.00084507,0.00084507
2014/03/31-11:15,6992,7096,0,0.000281928,-0.000281928
2014/03/31-11:20,6992,7100,0,0.000563698,-0.000563698
2014/03/31-11:25,6992,7094,0,-0.00084507,0.00084507
2014/03/31-11:30,6992,7098,0,0.000563857,-0.000563857
2014/03/31-13:35,6992,7096,0,-0.00028177,0.00028177
2014/03/31-13:40,6992,7094,0,-0.000281849,0.000281849
2014/03/31-13:45,6992,7092,0,-0.000281928,0.000281928
2014/03/31-13:50,6992,7092,0,0,0
2014/03/31-13:55,6992,7092,0,0,0
2014/03/31-14:00,6992,7090,0,-0.000282008,0.000282008
2014/03/31-14:05,6992,7090,0,0,0
2014/03/31-14:10,6992,7088,0,-0.000282087,0.000282087
2014/03/31-14:15,6992,7092,0,0.000564334,-0.000564334
2014/03/31-14:20,6992,7086,0,-0.000846024,0.000846024
2014/03/31-14:25,6992,7088,0,0.000282247,-0.000282247
2014/03/31-14:30,6992,7088,0,0,0
2014/03/31-14:35,6992,7082,0,-0.000846501,0.000846501
2014/03/31-14:40,6992,7086,0,0.000564812,-0.000564812
2014/03/31-14:45,6992,7096,0,0.001411233,-0.001411233
2014/03/31-14:50,6992,7098,0,0.000281849,-0.000281849
2014/03/31-14:55,6992,7092,0,-0.000845309,0.000845309
2014/03/31-15:00,6992,7094,0,0.000282008,-0.000282008
2014/04/02-09:05,6970,7250,-0.003146453,0.021990414,-0.025136868
2014/04/02-09:10,6990,7260,0.00286944,0.00137931,0.00149013
2014/04/02-09:15,6984,7274,-0.000858369,0.001928375,-0.002786744
2014/04/02-09:20,6984,7266,0,-0.001099808,0.001099808
2014/04/02-09:25,6984,7268,0,0.000275255,-0.000275255
2014/04/02-09:30,6984,7268,0,0,0
2014/04/02-09:35,6984,7266,0,-0.000275179,0.000275179
2014/04/02-09:40,6984,7266,0,0,0
2014/04/02-09:45,6984,7256,0,-0.001376273,0.001376273
2014/04/02-09:50,6984,7264,0,0.001102536,-0.001102536
2014/04/02-09:55,6984,7260,0,-0.000550661,0.000550661
2014/04/02-10:00,6984,7258,0,-0.000275482,0.000275482
2014/04/02-10:05,6984,7254,0,-0.000551116,0.000551116
2014/04/02-10:10,6984,7256,0,0.00027571,-0.00027571
2014/04/02-10:15,6984,7250,0,-0.000826902,0.000826902
